XM_012316519.2	LOC100649911
XM_012316590.2	LOC100650220
XM_012316591.2	LOC100650220
XM_012316594.2	LOC105666505
XM_003400863.3	LOC100643300
XM_020866428.1	LOC100643300
XM_003400868.3	LOC100643828
XM_020866600.1	LOC100643423
XM_020866703.1	LOC100644148
XM_020866701.1	LOC100644148
XM_020866704.1	LOC100644148
XM_020866705.1	LOC100644148
XM_012316595.2	LOC100644148
XM_020866698.1	LOC100644148
XM_020866699.1	LOC100644148
XM_020866700.1	LOC100644148
XM_020866702.1	LOC100644148
XM_020866706.1	LOC100644148
XM_020867147.1	LOC100651733
XM_020867146.1	LOC100651733
XM_003400934.3	LOC100651854
XM_012316604.2	LOC100650787
XM_012316606.2	LOC105666512
XM_003400936.3	LOC100652056
XM_012316608.1	LOC100650902
XM_012316609.1	LOC100650902
XM_012316610.1	LOC100650902
XM_003400937.3	LOC100652257
XM_012316611.2	LOC100651019
XM_012316614.2	LOC105666513
XM_020867078.1	LOC100651019
XM_020867079.1	LOC100651019
XM_012316613.2	LOC100651019
XM_020867082.1	LOC105666514
XM_020867081.1	LOC105666514
XM_003400938.2	LOC100642302
XM_003400939.2	LOC100642420
XM_012316623.2	LOC105666516
XM_020866902.1	LOC105666516
XM_020866903.1	LOC100651140
XM_020866904.1	LOC100651140
XM_003400929.1	LOC100651263
XM_020866933.1	LOC100651385
XM_012316618.2	LOC105666515
XM_012316619.2	LOC100651502
XM_020866774.1	LOC100651617
XM_012316620.2	LOC100650342
XM_012316621.2	LOC100650342
XM_003400922.3	LOC100650342
XM_003400923.3	LOC100650459
XM_020866934.1	LOC110119935
XM_003400924.2	LOC100650663
XR_132274.3	LOC100645467
XR_002308445.1	LOC100645467
XR_002308447.1	LOC110119927
XM_003400946.3	LOC100643218
XM_012316633.2	LOC100643218
XM_012316634.2	LOC100643218
XM_020867050.1	LOC100643218
XM_012316635.2	LOC100643218
XM_012316630.2	LOC100645775
XM_012316628.2	LOC100645775
XM_020867052.1	LOC100645775
XM_012316631.2	LOC100645775
XM_012316629.2	LOC100645775
XM_012316627.2	LOC100645775
XM_012316660.2	LOC100646009
XM_012316637.2	LOC100642538
XM_003400940.3	LOC100642538
XM_003400943.3	LOC100642901
XM_003400941.3	LOC100642660
XM_012316641.2	LOC100642660
XM_012316638.1	LOC100642777
XM_012316639.2	LOC100642777
XM_012316643.1	LOC100643015
XM_012316644.1	LOC100643015
XM_012316648.2	LOC100643015
XM_012316647.2	LOC100643015
XM_003400944.3	LOC100643015
XM_012316646.2	LOC100643015
XM_020866788.1	LOC100643015
XM_020866789.1	LOC100643015
XM_012316642.2	LOC100645348
XM_012316649.2	LOC100645539
XM_003400947.3	LOC100643343
XM_012316650.2	LOC100643465
XR_002308444.1	LOC110119922
XM_003400966.3	LOC100645655
XM_003400955.3	LOC100644225
XM_003400953.3	LOC100643956
XM_012316651.2	LOC100643956
XM_003400951.3	LOC100643829
XM_012316652.2	LOC100644658
XM_020866820.1	LOC100643713
XM_020866821.1	LOC100643713
XM_020866819.1	LOC100643713
XR_002308436.1	LOC110119916
XM_012316655.2	LOC100645892
XM_012316656.2	LOC100645892
XM_012316657.2	LOC100645892
XM_012316658.2	LOC100645892
XM_003400956.3	LOC100644344
XM_012316654.2	LOC105666517
XM_020866818.1	LOC100643593
XM_020866822.1	LOC100644864
XM_003400959.3	LOC100644864
XM_020866823.1	LOC100644864
XM_020866873.1	LOC100644981
XM_020866872.1	LOC100644981
XM_012316659.2	LOC100644981
XM_020866870.1	LOC100644981
XM_020866871.1	LOC100644981
XM_020866874.1	LOC100644981
XM_003401102.3	LOC100642661
XM_003401164.3	LOC100650579
XM_020866717.1	LOC100645692
XM_003401154.3	LOC100649427
XM_012316667.2	LOC100649034
XM_012316665.2	LOC100649034
XM_012316664.2	LOC100649034
XM_012316663.2	LOC100646361
XM_003400972.3	LOC100646361
XM_012316668.2	LOC100642778
XM_020866869.1	LOC100648459
XM_003400989.3	LOC100648459
XM_020866868.1	LOC100648459
XM_012316669.2	LOC100651020
XM_012316674.2	LOC105666518
XR_001099347.2	LOC105666518
XM_003401001.3	LOC100649899
XM_012316672.2	LOC100651020
XM_012316673.2	LOC100651020
XR_002308467.1	LOC110119947
XM_003401020.3	LOC100642264
XR_001099348.2	LOC100642264
XM_003401021.3	LOC100642264
XM_012316690.2	LOC100643424
XM_020867053.1	LOC100642902
XM_020867055.1	LOC100642902
XM_020867056.1	LOC100642902
XM_020867057.1	LOC100642902
XM_020867054.1	LOC100642902
XM_020867064.1	LOC100648802
XM_012316678.2	LOC100644536
XM_012316677.2	LOC105666520
XM_020867063.1	LOC110119153
XM_020867060.1	LOC110119153
XM_020867061.1	LOC110119153
XM_020867062.1	LOC110119153
XM_012316676.2	LOC105666519
XM_012316675.2	LOC105666519
XM_020867058.1	LOC100647518
XM_020867059.1	LOC100647518
XM_012316691.2	LOC105666521
XM_012316692.2	LOC105666521
XM_003401086.2	LOC100650824
XM_012316694.2	LOC100649947
XM_020866863.1	LOC100643137
XM_012316697.2	LOC100643137
XM_012316698.2	LOC100643137
XM_012316699.2	LOC100643137
XM_003401109.3	LOC100643627
XM_012316703.2	LOC100644822
XM_020866861.1	LOC100643259
XM_020866860.1	LOC100643259
XM_020866859.1	LOC100643259
XM_012316701.2	LOC100643259
XM_012316702.2	LOC100643259
XM_012316700.2	LOC100643259
XM_003401134.3	LOC100646965
XM_012316705.2	LOC100645776
XM_003401140.3	LOC100647790
XM_003401145.3	LOC100648461
XM_012316708.2	LOC100648343
XM_012316706.2	LOC100648343
XM_012316711.2	LOC100648343
XM_012316710.2	LOC100648343
XM_012316709.2	LOC100648343
XM_012316707.2	LOC100648343
XM_003401144.3	LOC100648343
XR_002308460.1	LOC100648576
XR_002308461.1	LOC100648576
XM_020866990.1	LOC100648576
XM_020866988.1	LOC100648576
XM_020866989.1	LOC100648576
XM_020866987.1	LOC100648576
XM_012316712.2	LOC100648576
XM_012316716.2	LOC100648693
XM_003401147.3	LOC100648693
XM_012316719.2	LOC100648693
XM_020866992.1	LOC100648693
XM_012316717.2	LOC100648693
XM_012316720.2	LOC100648693
XM_012316718.2	LOC100648693
XM_020866993.1	LOC100648693
XM_012316723.2	LOC100649310
XM_012316722.2	LOC100649310
XM_003401149.3	LOC100648915
XM_012316740.2	LOC100648803
XM_020866999.1	LOC100648803
XM_020866994.1	LOC100648803
XM_012316736.2	LOC100648803
XM_020866998.1	LOC100648803
XM_020866996.1	LOC100648803
XM_020867001.1	LOC100648803
XM_012316728.2	LOC100648803
XM_012316733.2	LOC100648803
XM_012316742.2	LOC100648803
XM_020867003.1	LOC100648803
XM_020866997.1	LOC100648803
XM_003401148.3	LOC100648803
XM_012316734.2	LOC100648803
XM_012316727.2	LOC100648803
XM_012316738.2	LOC100648803
XM_020867002.1	LOC100648803
XM_012316730.2	LOC100648803
XM_012316732.2	LOC100648803
XM_012316741.2	LOC100648803
XM_020867000.1	LOC100648803
XM_012316739.2	LOC100648803
XR_001099349.2	LOC105666522
XM_003401107.3	LOC100643382
XR_002308463.1	LOC110119943
XM_003401155.3	LOC100649552
XM_012316724.2	LOC100649552
XM_003401156.3	LOC100649552
XM_012316725.2	LOC100649552
XM_020867004.1	LOC100649552
XM_020867006.1	LOC100649552
18797	TRNAA-CGC	
18798	TRNAK-UUU	
XM_003401157.3	LOC100649748
XM_003401158.3	LOC100649858
XM_003401159.2	LOC100649973
XM_020867017.1	LOC100650096
XM_003401160.3	LOC100650096
XM_020867019.1	LOC100650096
XM_020867018.1	LOC100650096
XM_003401161.3	LOC100650221
XM_012316746.2	LOC100643503
XM_003401108.3	LOC100643503
XM_012316749.2	LOC100650343
XM_003401162.3	LOC100650343
XM_020867008.1	LOC100643744
XM_020867014.1	LOC100643744
XM_020867009.1	LOC100643744
XM_020867007.1	LOC100643744
XM_020867010.1	LOC100643744
XM_020867011.1	LOC100643744
XM_020867012.1	LOC100643744
XM_020867013.1	LOC100643744
XM_020867015.1	LOC100643744
XR_002308464.1	LOC110119945
XM_020867016.1	LOC100643862
XM_012316752.2	LOC100643862
XM_012316751.2	LOC100643862
XM_012316750.2	LOC100650460
XM_020866858.1	LOC110119921
XM_020866935.1	LOC110119936
XM_020867101.1	LOC100643986
XM_020867099.1	LOC110119952
XM_020867100.1	LOC110119952
XM_003401165.3	LOC100650789
XM_020867097.1	LOC100646242
XM_003400971.3	LOC100646242
XM_020867098.1	LOC100646242
XM_012316757.2	LOC100646126
XM_012316755.2	LOC100644345
XM_012316756.2	LOC100644345
XM_020867096.1	LOC100644345
XM_012316758.2	LOC100646603
XM_003400974.3	LOC100646603
XM_012316760.2	LOC100644461
XM_020866840.1	LOC100646484
XM_020866841.1	LOC100646484
XM_020866839.1	LOC100646484
XM_020866843.1	LOC100646484
XM_020866842.1	LOC100646484
XM_012316771.2	LOC100646484
XM_003400976.3	LOC100646844
XM_012316763.2	LOC100646844
XM_012316764.2	LOC100646844
XM_020866846.1	LOC100646844
XM_012316762.2	LOC100646724
XM_012316761.2	LOC100646724
XM_020866844.1	LOC100644579
XM_012316773.2	LOC105666524
XM_012316774.2	LOC100644697
XR_002308440.1	LOC105666525
XR_002308438.1	LOC105666525
XR_001099351.2	LOC105666525
XR_002308439.1	LOC105666525
XR_001099350.2	LOC105666525
XR_002308441.1	LOC105666526
XR_001099355.2	LOC105666526
XM_012316775.2	LOC100647080
XM_003400977.3	LOC100646964
XM_012316776.2	LOC100647198
XM_012316778.2	LOC100647438
XM_003400980.3	LOC100647438
XM_003400979.3	LOC100647315
XM_012316777.2	LOC105666527
XM_012316781.2	LOC100647553
XM_012316780.2	LOC100647553
XM_012316779.2	LOC105666528
XM_012316783.2	LOC100647674
XM_003400986.3	LOC100648145
XR_002308442.1	LOC110119918
XM_020866848.1	LOC100647789
XM_003400983.3	LOC100647789
XM_020866847.1	LOC100647789
XM_012316904.2	LOC100644942
XM_012316785.2	LOC105665633
XM_012316784.2	LOC105665633
XM_020866850.1	LOC100647912
XM_003400988.3	LOC100648341
XM_020866854.1	LOC100648031
XM_020866855.1	LOC100648031
XM_020866852.1	LOC100648031
XM_012316905.2	LOC100648031
XM_020866851.1	LOC110119919
XM_020866849.1	LOC100648657
XM_003400990.3	LOC100648769
XM_020866730.1	LOC100648882
XM_003400991.3	LOC100648882
XM_012316788.2	LOC100649002
XM_003400992.3	LOC100649002
XM_012316789.2	LOC100649002
XM_012316791.2	LOC100649002
XM_012316790.2	LOC100649002
XM_012316792.2	LOC100650256
XM_012316793.2	LOC100650256
XR_001099356.2	LOC100649118
XM_003400995.3	LOC100649118
XM_003400996.3	LOC100649392
XM_020866746.1	LOC100649392
XM_003401000.3	LOC100649785
XM_020866732.1	LOC100649514
XM_012316796.2	LOC100649514
XM_020866734.1	LOC100649514
XM_020866735.1	LOC100649514
XM_020866736.1	LOC100649514
XM_020866737.1	LOC100649514
XM_020866738.1	LOC100649514
XM_020866739.1	LOC100649514
XM_020866733.1	LOC100649514
XM_020866740.1	LOC100649514
XM_020866742.1	LOC100649514
XM_020866743.1	LOC100649514
XM_020866744.1	LOC100649514
XM_020866741.1	LOC100649514
XM_003401002.3	LOC100650014
XM_003401005.3	LOC100650541
XM_020866747.1	LOC105666530
XM_012316801.2	LOC105666530
XM_012316804.2	LOC100645176
XM_003401006.3	LOC100650788
XM_020867092.1	LOC100650664
XR_002308476.1	LOC110119951
XM_003401009.2	LOC100651141
XM_003401010.3	LOC100651264
XM_003401012.3	LOC100651503
XM_012316806.2	LOC105666531
XM_012316809.1	LOC100631095
XM_012316807.1	LOC100631086
XM_012316816.2	LOC100652093
XM_012316813.2	LOC100651734
XM_012316812.2	LOC100651734
XM_003401014.3	LOC100651734
XM_012316814.2	LOC100651734
XM_012316811.2	LOC100651972
XM_012316810.2	LOC100651855
XM_003401015.3	LOC100651855
XM_020867083.1	LOC100651618
XM_020867085.1	LOC100651618
XM_020867087.1	LOC100651618
XM_012316824.2	LOC100651618
XM_003401013.3	LOC100651618
XM_020867084.1	LOC100651618
XM_020867086.1	LOC100651618
XM_003401022.3	LOC100642468
XM_020867088.1	LOC100652212
XM_003401019.3	LOC100652212
XM_003401023.2	LOC100642586
XM_012316826.1	LOC100642586
XM_020867093.1	LOC100642586
XM_012316907.2	LOC105666539
XM_020867089.1	LOC100645423
XM_020867091.1	LOC100645423
XM_020867090.1	LOC100645423
XM_012316827.2	LOC100642706
XM_003401025.3	LOC100642941
XM_003401024.3	LOC100642820
XM_020866838.1	LOC100643178
XM_020866837.1	LOC100643178
XM_020866836.1	LOC100643060
XR_002308437.1	LOC100643060
XM_020866832.1	LOC100643060
XM_003401026.3	LOC100643060
XM_020866834.1	LOC100643060
XM_020866835.1	LOC100643060
XM_020866833.1	LOC100643060
XM_020866831.1	LOC100643060
XM_003401030.3	LOC100643544
XR_001099358.2	LOC100645540
XM_012316830.2	LOC100645540
XM_003401031.3	LOC100643666
XM_003401032.3	LOC100643783
XM_003401033.3	LOC100643909
XM_020867129.1	LOC100645656
XM_020867130.1	LOC100645656
XM_020866936.1	LOC110119937
XM_012316834.2	LOC100645893
XM_020867022.1	LOC100645893
XM_020867023.1	LOC100645893
XM_020867020.1	LOC100646271
XM_003401053.3	LOC100646271
XM_003401052.3	LOC100646271
XM_012316833.2	LOC100646271
XM_020867021.1	LOC100646271
XM_003401069.2	LOC100648114
XM_003401050.3	LOC100646039
XM_020866930.1	LOC110119179
XM_020866937.1	LOC100647752
XM_020866931.1	LOC110119933
XM_020866938.1	LOC100646010
XM_020866829.1	LOC110119917
XM_003401128.2	LOC100646127
XM_020866939.1	LOC100647639
XM_020866827.1	LOC100646243
XM_003401068.3	LOC100647995
XM_003401067.3	LOC100647875
XM_020866828.1	LOC100647875
XM_003401130.3	LOC100646362
XM_003401058.3	LOC100646879
XM_003401070.3	LOC100648227
XM_020866940.1	LOC100646486
XM_012316837.2	LOC100646605
XM_012316836.2	LOC100646605
XM_012316839.2	LOC100645140
XM_012316840.2	LOC100645140
XM_003401043.3	LOC100645140
XM_012316838.2	LOC100645140
XM_012316841.2	LOC100645140
XM_012316842.2	LOC100645140
XM_003401036.3	LOC100644310
XM_003401039.3	LOC100644659
XM_003401061.3	LOC100647199
XM_012316844.2	LOC100646725
XR_001099361.1	LOC105666534
XM_003401040.3	LOC100644782
XM_003401054.3	LOC100646485
XM_020866801.1	LOC100645811
XM_012316847.2	LOC100645811
XM_020866802.1	LOC100647316
XM_020866800.1	LOC100644036
XM_012316846.2	LOC100644036
XM_020866798.1	LOC100644036
XM_020866799.1	LOC100644036
XM_003401062.3	LOC100647316
XR_002308435.1	LOC110119914
XM_003401063.3	LOC100647316
XM_012316848.2	LOC100646845
XM_003401135.3	LOC100647081
XM_012316849.1	LOC100646604
XM_012316850.2	LOC105666535
XM_012316851.2	LOC105666536
XM_003401041.2	LOC100644908
XR_002308446.1	LOC110119923
19037	TRNAA-CGC	
XM_012316856.2	LOC100644192
XM_012316857.2	LOC100644192
XM_012316853.2	LOC100644192
XM_012316855.2	LOC100644192
XM_003401035.3	LOC100644192
XM_012316854.2	LOC100644192
XM_012316852.2	LOC100644192
XM_003401071.3	LOC100648342
XM_012316858.1	LOC100648342
XM_003401059.3	LOC100646999
XM_020866825.1	LOC100645468
XM_012316862.2	LOC100645468
XM_003401060.3	LOC100646999
XM_020866826.1	LOC100646999
XM_012316863.2	LOC100646157
XM_003401051.3	LOC100646157
XM_012316866.2	LOC100645926
XM_012316865.2	LOC100645926
XM_012316864.2	LOC100645926
XM_012316867.2	LOC100645926
XM_012316868.2	LOC100645926
XM_003401045.3	LOC100645349
XM_020867073.1	LOC100645027
XM_012316869.2	LOC100645576
XM_003401046.3	LOC100645576
XM_003401037.3	LOC100644418
XM_003401136.3	LOC100647200
XM_012316870.2	LOC100649309
XM_020867072.1	LOC100649309
XM_003401078.3	LOC100649747
XM_020866775.1	LOC100649515
XM_012316871.2	LOC100647317
XM_003401077.3	LOC100649638
XM_012316877.2	LOC100650176
XM_012316878.2	LOC100650176
XM_020866749.1	LOC100650176
XM_020866752.1	LOC110119912
XM_003401081.3	LOC100650057
XM_012316875.2	LOC100650057
XM_012316872.2	LOC105666537
XM_020866750.1	LOC105666537
XM_020866751.1	LOC110119911
XM_012316879.2	LOC105666538
XM_020866941.1	LOC100647439
XM_003401083.3	LOC100650418
XM_003401084.3	LOC100650418
XM_012316882.2	LOC100650702
XR_002308484.1	LOC100650702
XM_003401138.2	LOC100647554
XM_020867139.1	LOC100650938
XM_003401087.3	LOC100650938
XM_020867136.1	LOC100651176
XM_020867135.1	LOC100651176
XR_002308485.1	LOC100651176
XM_012316883.2	LOC100651176
XM_020867137.1	LOC100651176
XM_020867138.1	LOC100651176
XM_012316885.2	LOC100651054
XM_012316887.2	LOC100651054
XM_003401090.3	LOC100651299
XM_003401091.3	LOC100651420
XM_012316888.2	LOC100651420
XM_012316889.2	LOC100651542
XM_020866805.1	LOC100651542
XM_003401097.2	LOC100652139
XM_012316892.2	LOC100651777
XM_012316890.2	LOC100652018
XM_012316891.2	LOC100652018
XM_003401096.3	LOC100652018
XM_020867028.1	LOC100652018
XR_002308468.1	LOC100651898
XM_020867029.1	LOC100651898
XM_020867030.1	LOC100651898
XM_003401093.3	LOC100651660
XM_003401098.3	LOC100652328
XM_012316896.2	LOC100642303
XM_012316893.2	LOC100642303
XM_012316895.2	LOC100642303
XM_012316894.2	LOC100642303
XM_003401099.3	LOC100642303
XM_012316898.2	LOC100648115
XM_012316899.2	LOC100642421
XM_012316900.2	LOC100648228
XM_003401101.3	LOC100642539
XM_003401505.2	LOC100642304
XM_003401506.3	LOC100642422
XM_012317443.2	LOC100652259
XM_020866719.1	LOC100652259
XM_020866718.1	LOC100652259
XM_020866720.1	LOC100652059
XR_132301.3	LOC100652176
XM_012317437.2	LOC100651937
XM_012317438.2	LOC100651937
XM_012317439.2	LOC100651937
XM_003401502.3	LOC100651937
XM_020866721.1	LOC100651937
XM_012317440.2	LOC100651023
XM_020866722.1	LOC100651023
XM_003401501.3	LOC100651737
XM_012317433.2	LOC100651505
XM_012317431.2	LOC100651505
XM_003401499.3	LOC100651505
XM_003401497.2	LOC100651267
XM_003401500.2	LOC100651621
XM_020866723.1	LOC100651621
XM_012317430.2	LOC100651388
XM_003401498.3	LOC100651388
XM_012317427.2	LOC100650905
XM_012317424.2	LOC100650905
XM_012317426.2	LOC100650905
XM_012317425.2	LOC100650905
XM_020866724.1	LOC100651144
XM_020866727.1	LOC100650258
XR_001099401.1	LOC105666587
XM_020866726.1	LOC100650016
XM_012317422.2	LOC100650016
XM_012317423.2	LOC100650016
XM_003401486.3	LOC100649901
XM_012317418.2	LOC100649901
XM_003401493.3	LOC100650791
XM_003401491.3	LOC100650503
XM_020866878.1	LOC100649713
XM_012317412.2	LOC100649713
XM_012317410.2	LOC100649713
XM_020866880.1	LOC100649713
XM_020866881.1	LOC100649713
XM_020866879.1	LOC100649713
XM_003401492.3	LOC100650621
XM_020866883.1	LOC100650379
XM_020866882.1	LOC100650379
XM_003401490.3	LOC100650379
XM_012317406.2	LOC100650132
XM_012317407.2	LOC100650132
XM_003401488.3	LOC100650132
XM_003401560.3	LOC100649641
XM_012317404.1	LOC105666586
XM_003401483.3	LOC100649599
XM_012317405.2	LOC100649476
XM_012317400.2	LOC100649004
XM_012317401.2	LOC100649004
XM_012317403.2	LOC105666585
XM_012317399.2	LOC100649119
XM_020867065.1	LOC100649119
XM_012317397.2	LOC100649236
XM_012317396.2	LOC100649236
XM_003401478.3	LOC100648884
XM_003401477.3	LOC100648723
XM_012317392.2	LOC100648463
XM_012317394.2	LOC100648463
XM_012317390.2	LOC100648463
XM_012317391.2	LOC100648463
XM_012317388.2	LOC100648463
XM_012317389.2	LOC100648463
XM_012317387.2	LOC100648463
XM_012317383.2	LOC105666583
XM_012317379.1	LOC105666583
XM_012317380.1	LOC105666583
XM_012317384.1	LOC105666583
XM_012317385.1	LOC105666583
XM_012317382.1	LOC105666583
XM_012317381.1	LOC105666583
XM_012317386.1	LOC105666583
XM_020867067.1	LOC105666583
XM_020867068.1	LOC105666583
XR_002308473.1	LOC110119948
XM_003401471.3	LOC100647945
XM_003401472.3	LOC100648073
XM_003401470.3	LOC100647824
XM_012317378.2	LOC100647708
XM_003401469.3	LOC100647708
XM_020866942.1	LOC100647595
XM_020867070.1	LOC100649517
XM_020867069.1	LOC100649517
XM_003401467.3	LOC100647479
XM_012317374.2	LOC100647358
XM_012317375.2	LOC100647358
XM_012317377.1	LOC100647358
XM_003401465.3	LOC100647240
XM_003401464.3	LOC100647121
XM_003401462.3	LOC100646927
XM_012317373.1	LOC100646927
XR_001099399.2	LOC105666582
XM_003401461.3	LOC100646805
XM_012317372.2	LOC100646684
XM_003401456.3	LOC100646244
XM_003401457.3	LOC100646244
XM_012317367.2	LOC100646244
XM_012317368.2	LOC100646563
XM_003401458.3	LOC100646441
XM_012317370.2	LOC100646441
XM_012317371.2	LOC100646441
XM_012317362.2	LOC105666581
XM_020866887.1	LOC105666581
XM_012317363.2	LOC105666581
XM_003401453.3	LOC100645694
XM_012317365.2	LOC100645694
XM_012317364.2	LOC100645694
XM_003401454.3	LOC100631087
XR_132298.3	LOC100645610
XM_012317360.2	LOC100645389
XM_003401451.3	LOC100645389
XM_012317359.2	LOC100645389
XM_012317357.2	LOC100645265
XM_012317358.2	LOC100645265
XM_003401449.3	LOC100645142
XM_003401448.3	LOC100645028
XM_003401446.3	LOC100644825
XM_012317350.2	LOC100644825
XM_012317351.2	LOC100644825
XM_012317352.2	LOC100644825
XM_020866943.1	LOC100649394
XM_012317353.2	LOC105666579
XM_003401558.3	LOC100649275
XM_012317355.1	LOC100649153
XM_020866944.1	LOC110119938
XM_012317356.2	LOC100648955
XM_003401443.3	LOC100644380
XM_012317341.2	LOC105666578
XM_003401444.3	LOC100644502
XM_020866816.1	LOC100644502
XM_012317345.2	LOC100644150
XM_012317342.2	LOC100644150
XM_012317343.2	LOC100644150
XM_012317346.2	LOC100644150
XM_003401441.3	LOC100644150
XM_012317344.2	LOC100644150
XM_003401442.3	LOC100644270
XM_012317349.2	LOC100644270
XM_012317337.2	LOC100644037
XM_012317338.2	LOC100644037
XM_020866729.1	LOC100644037
XM_012317335.2	LOC100644037
XM_012317334.2	LOC100644037
XM_003401440.3	LOC100644037
XM_012317339.2	LOC100644037
XM_012317330.2	LOC100643784
XM_012317332.2	LOC100643784
XM_012317331.2	LOC100643784
XM_012317333.2	LOC100643467
XM_012317476.2	LOC105666602
XM_020867140.1	LOC105666602
19279	TRNAH-GUG	
XM_003401435.3	LOC100643345
XM_012317326.2	LOC100643345
XM_012317327.2	LOC100643345
XM_012317329.2	LOC100643345
XM_012317321.1	LOC100643220
XM_012317320.1	LOC100643220
XM_003401434.2	LOC100643220
XM_012317322.2	LOC100643220
XM_012317324.2	LOC100643220
XM_012317323.2	LOC100643220
XM_003401433.3	LOC100643099
XM_003401432.3	LOC100642978
XM_003401431.3	LOC100642864
XM_003401554.3	LOC100648724
XM_012317318.2	LOC100648724
XM_003401430.3	LOC100642742
XM_003401428.3	LOC100642506
XM_012317316.2	LOC100642387
XM_003401427.3	LOC100642387
XM_012317315.2	LOC100642387
XM_012317314.2	LOC100642387
19301	TRNAM-CAU	
19302	TRNAR-CCU	
19303	TRNAH-GUG	
XM_012317311.2	LOC105666576
XM_012317312.2	LOC105666577
XM_012317304.2	LOC100648609
